"GEOID","an_atac_rate","an_gtgc_rate","an_cvddiff1_rate","an_tempdiff2_rate","group","start","amount","end","id","label_loc","color_assignment"
"370630017084",5.78808325608969,7.48560567650549,2.04151431521845,-0.343991894802654,"Heat Contribution",7.82959757130814,-0.343991894802654,7.48560567650549,3,7.82959757130814,"Small Below"
"370630017084",5.78808325608969,7.48560567650549,2.04151431521845,-0.343991894802654,"CBG Attributable Rate",0,7.48560567650549,7.48560567650549,4,7.48560567650549,"CBG"
"370630020372",5.78808325608969,4.4222925238207,-1.88006229548114,0.514271563212146,"RT Summer Avg. Rate",0,5.78808325608969,5.78808325608969,1,5.78808325608969,"Average"
"370630020372",5.78808325608969,4.4222925238207,-1.88006229548114,0.514271563212146,"Health Contribution",5.78808325608969,-1.88006229548114,3.90802096060855,2,5.78808325608969,"Small Below"
"370630020372",5.78808325608969,4.4222925238207,-1.88006229548114,0.514271563212146,"Heat Contribution",3.90802096060855,0.514271563212146,4.4222925238207,3,4.4222925238207,"Small Above"
"370630020372",5.78808325608969,4.4222925238207,-1.88006229548114,0.514271563212146,"CBG Attributable Rate",0,4.4222925238207,4.4222925238207,4,4.4222925238207,"CBG"
"370630020382",5.78808325608969,2.87648840680636,-2.97712694688994,0.0655320976066018,"RT Summer Avg. Rate",0,5.78808325608969,5.78808325608969,1,5.78808325608969,"Average"
"370630020382",5.78808325608969,2.87648840680636,-2.97712694688994,0.0655320976066018,"Health Contribution",5.78808325608969,-2.97712694688994,2.81095630919975,2,5.78808325608969,"Large Below"
"370630020382",5.78808325608969,2.87648840680636,-2.97712694688994,0.0655320976066018,"Heat Contribution",2.81095630919975,0.0655320976066018,2.87648840680635,3,2.87648840680635,"Small Above"
"370630020382",5.78808325608969,2.87648840680636,-2.97712694688994,0.0655320976066018,"CBG Attributable Rate",0,2.87648840680636,2.87648840680636,4,2.87648840680636,"CBG"
"370630018012",5.78808325608969,7.71708890591299,2.14980159059826,-0.22079594077496,"RT Summer Avg. Rate",0,5.78808325608969,5.78808325608969,1,5.78808325608969,"Average"
"370630018012",5.78808325608969,7.71708890591299,2.14980159059826,-0.22079594077496,"Health Contribution",5.78808325608969,2.14980159059826,7.93788484668795,2,7.93788484668795,"Large Above"
"370630018012",5.78808325608969,7.71708890591299,2.14980159059826,-0.22079594077496,"Heat Contribution",7.93788484668795,-0.22079594077496,7.71708890591299,3,7.93788484668795,"Small Below"
"370630018012",5.78808325608969,7.71708890591299,2.14980159059826,-0.22079594077496,"CBG Attributable Rate",0,7.71708890591299,7.71708890591299,4,7.71708890591299,"CBG"
"370630018016",5.78808325608969,8.04829234101114,3.05333065126242,-0.793121566340971,"RT Summer Avg. Rate",0,5.78808325608969,5.78808325608969,1,5.78808325608969,"Average"
"370630018016",5.78808325608969,8.04829234101114,3.05333065126242,-0.793121566340971,"Health Contribution",5.78808325608969,3.05333065126242,8.84141390735211,2,8.84141390735211,"Large Above"
"370630018016",5.78808325608969,8.04829234101114,3.05333065126242,-0.793121566340971,"Heat Contribution",8.84141390735211,-0.793121566340971,8.04829234101114,3,8.84141390735211,"Small Below"
"370630018016",5.78808325608969,8.04829234101114,3.05333065126242,-0.793121566340971,"CBG Attributable Rate",0,8.04829234101114,8.04829234101114,4,8.04829234101114,"CBG"
