"GEOID","var","pct","subgroup_type","var_label","pct_round","area"
"371010415082","pct_white",0.814814814814815,"Race","White",81.5,"CBG"
"371010415082","pct_65_74",0.753086419753086,"Age","65-74",75.3,"CBG"
"371010415082","pct_75_84",0.234567901234568,"Age","75-64",23.5,"CBG"
"371010415082","pct_85_pl",0.0123456790123457,"Age","85+",1.2,"CBG"
"371010415082","pct_below_pl",0,"Poverty + Education","HHs Below PL",0,"CBG"
"371010415082","pct_w_bach",0.265822784810127,"Poverty + Education","Bachelor's +",26.6,"CBG"
"371010411062","pct_male",0.490974729241877,"Sex","Male",49.1,"CBG"
"371010411062","pct_female",0.509025270758123,"Sex","Female",50.9,"CBG"
"371010411062","pct_asian",0.0036101083032491,"Race","Asian",0.4,"CBG"
"371010411062","pct_black",0.0902527075812274,"Race","Black",9,"CBG"
"371010411062","pct_hispanic",0.0108303249097473,"Race","Hisp.",1.1,"CBG"
"371010411062","pct_native",0,"Race","Native American",0,"CBG"
"371010411062","pct_other",0.0144404332129964,"Race","Other",1.4,"CBG"
"371010411062","pct_white",0.88086642599278,"Race","White",88.1,"CBG"
"371010411062","pct_65_74",0.631768953068592,"Age","65-74",63.2,"CBG"
"371010411062","pct_75_84",0.332129963898917,"Age","75-64",33.2,"CBG"
"371010411062","pct_85_pl",0.036101083032491,"Age","85+",3.6,"CBG"
"371010411062","pct_below_pl",0.0988671472708548,"Poverty + Education","HHs Below PL",9.9,"CBG"
"371010411062","pct_w_bach",0.211770888071466,"Poverty + Education","Bachelor's +",21.2,"CBG"
"370630013012","pct_male",0.471074380165289,"Sex","Male",47.1,"CBG"
"370630013012","pct_female",0.528925619834711,"Sex","Female",52.9,"CBG"
"370630013012","pct_asian",0,"Race","Asian",0,"CBG"
"370630013012","pct_black",0.909090909090909,"Race","Black",90.9,"CBG"
"370630013012","pct_hispanic",0.0247933884297521,"Race","Hisp.",2.5,"CBG"
"370630013012","pct_native",0,"Race","Native American",0,"CBG"
"370630013012","pct_other",0.0413223140495868,"Race","Other",4.1,"CBG"
"370630013012","pct_white",0.0247933884297521,"Race","White",2.5,"CBG"
"370630013012","pct_65_74",0.694214876033058,"Age","65-74",69.4,"CBG"
"370630013012","pct_75_84",0.173553719008264,"Age","75-64",17.4,"CBG"
"370630013012","pct_85_pl",0.132231404958678,"Age","85+",13.2,"CBG"
"370630013012","pct_below_pl",0.283132530120482,"Poverty + Education","HHs Below PL",28.3,"CBG"
"370630013012","pct_w_bach",0.209876543209877,"Poverty + Education","Bachelor's +",21,"CBG"
"370630023001","pct_male",0.408805031446541,"Sex","Male",40.9,"CBG"
"370630023001","pct_female",0.591194968553459,"Sex","Female",59.1,"CBG"
"370630023001","pct_asian",0.0125786163522013,"Race","Asian",1.3,"CBG"
"370630023001","pct_black",0.786163522012579,"Race","Black",78.6,"CBG"
"370630023001","pct_hispanic",0.0314465408805031,"Race","Hisp.",3.1,"CBG"
"370630023001","pct_native",0.00628930817610063,"Race","Native American",0.6,"CBG"
"370630023001","pct_other",0.0251572327044025,"Race","Other",2.5,"CBG"
"370630023001","pct_white",0.138364779874214,"Race","White",13.8,"CBG"
"370630023001","pct_65_74",0.672955974842767,"Age","65-74",67.3,"CBG"
"370630023001","pct_75_84",0.188679245283019,"Age","75-64",18.9,"CBG"
"370630023001","pct_85_pl",0.138364779874214,"Age","85+",13.8,"CBG"
"370630023001","pct_below_pl",0.308661417322835,"Poverty + Education","HHs Below PL",30.9,"CBG"
"370630023001","pct_w_bach",0.328193832599119,"Poverty + Education","Bachelor's +",32.8,"CBG"
"370630013011","pct_male",0.517241379310345,"Sex","Male",51.7,"CBG"
"370630013011","pct_female",0.482758620689655,"Sex","Female",48.3,"CBG"
"370630013011","pct_asian",0,"Race","Asian",0,"CBG"
"370630013011","pct_black",0.870689655172414,"Race","Black",87.1,"CBG"
"370630013011","pct_hispanic",0.0517241379310345,"Race","Hisp.",5.2,"CBG"
"370630013011","pct_native",0,"Race","Native American",0,"CBG"
"370630013011","pct_other",0.0172413793103448,"Race","Other",1.7,"CBG"
"370630013011","pct_white",0.0603448275862069,"Race","White",6,"CBG"
"370630013011","pct_65_74",0.78448275862069,"Age","65-74",78.4,"CBG"
"370630013011","pct_75_84",0.112068965517241,"Age","75-64",11.2,"CBG"
"370630013011","pct_85_pl",0.103448275862069,"Age","85+",10.3,"CBG"
"370630013011","pct_below_pl",0.119904076738609,"Poverty + Education","HHs Below PL",12,"CBG"
"370630013011","pct_w_bach",0.295154185022026,"Poverty + Education","Bachelor's +",29.5,"CBG"
"371010404004","pct_male",0.478764478764479,"Sex","Male",47.9,"CBG"
"371010404004","pct_female",0.521235521235521,"Sex","Female",52.1,"CBG"
"371010404004","pct_asian",0.00386100386100386,"Race","Asian",0.4,"CBG"
"371010404004","pct_black",0.0617760617760618,"Race","Black",6.2,"CBG"
"371010404004","pct_hispanic",0.0540540540540541,"Race","Hisp.",5.4,"CBG"
"371010404004","pct_native",0,"Race","Native American",0,"CBG"
"371010404004","pct_other",0.00386100386100386,"Race","Other",0.4,"CBG"
"371010404004","pct_white",0.876447876447876,"Race","White",87.6,"CBG"
"371010404004","pct_65_74",0.664092664092664,"Age","65-74",66.4,"CBG"
"371010404004","pct_75_84",0.247104247104247,"Age","75-64",24.7,"CBG"
"371010404004","pct_85_pl",0.0888030888030888,"Age","85+",8.9,"CBG"
"371010404004","pct_below_pl",0.194895591647332,"Poverty + Education","HHs Below PL",19.5,"CBG"
"371010404004","pct_w_bach",0.292059219380888,"Poverty + Education","Bachelor's +",29.2,"CBG"
"371010408002","pct_male",0.441025641025641,"Sex","Male",44.1,"CBG"
"371010408002","pct_female",0.558974358974359,"Sex","Female",55.9,"CBG"
"371010408002","pct_asian",0.0102564102564103,"Race","Asian",1,"CBG"
"371010408002","pct_black",0.0358974358974359,"Race","Black",3.6,"CBG"
"371010408002","pct_hispanic",0.0205128205128205,"Race","Hisp.",2.1,"CBG"
"371010408002","pct_native",0,"Race","Native American",0,"CBG"
"371010408002","pct_other",0.0153846153846154,"Race","Other",1.5,"CBG"
"371010408002","pct_white",0.917948717948718,"Race","White",91.8,"CBG"
"371010408002","pct_65_74",0.502564102564103,"Age","65-74",50.3,"CBG"
"371010408002","pct_75_84",0.353846153846154,"Age","75-64",35.4,"CBG"
"371010408002","pct_85_pl",0.143589743589744,"Age","85+",14.4,"CBG"
"371010408002","pct_below_pl",0,"Poverty + Education","HHs Below PL",0,"CBG"
"371010408002","pct_w_bach",0.408502772643253,"Poverty + Education","Bachelor's +",40.9,"CBG"
"371010415093","pct_male",0.45662100456621,"Sex","Male",45.7,"CBG"
"371010415093","pct_female",0.54337899543379,"Sex","Female",54.3,"CBG"
"371010415093","pct_asian",0.0273972602739726,"Race","Asian",2.7,"CBG"
"371010415093","pct_black",0.0639269406392694,"Race","Black",6.4,"CBG"
"371010415093","pct_hispanic",0.0228310502283105,"Race","Hisp.",2.3,"CBG"
"371010415093","pct_native",0.0136986301369863,"Race","Native American",1.4,"CBG"
"371010415093","pct_other",0.0136986301369863,"Race","Other",1.4,"CBG"
"371010415093","pct_white",0.858447488584475,"Race","White",85.8,"CBG"
"371010415093","pct_65_74",0.680365296803653,"Age","65-74",68,"CBG"
"371010415093","pct_75_84",0.237442922374429,"Age","75-64",23.7,"CBG"
"371010415093","pct_85_pl",0.0821917808219178,"Age","85+",8.2,"CBG"
"371010415093","pct_below_pl",0,"Poverty + Education","HHs Below PL",0,"CBG"
"371010415093","pct_w_bach",0.220398593200469,"Poverty + Education","Bachelor's +",22,"CBG"
"371010411041","pct_male",0.408163265306122,"Sex","Male",40.8,"CBG"
"371010411041","pct_female",0.591836734693878,"Sex","Female",59.2,"CBG"
"371010411041","pct_asian",0,"Race","Asian",0,"CBG"
"371010411041","pct_black",0.173469387755102,"Race","Black",17.3,"CBG"
"371010411041","pct_hispanic",0.0612244897959184,"Race","Hisp.",6.1,"CBG"
"371010411041","pct_native",0,"Race","Native American",0,"CBG"
"371010411041","pct_other",0,"Race","Other",0,"CBG"
"371010411041","pct_white",0.76530612244898,"Race","White",76.5,"CBG"
"371010411041","pct_65_74",0.714285714285714,"Age","65-74",71.4,"CBG"
"371010411041","pct_75_84",0.214285714285714,"Age","75-64",21.4,"CBG"
"371010411041","pct_85_pl",0.0714285714285714,"Age","85+",7.1,"CBG"
"371010411041","pct_below_pl",0,"Poverty + Education","HHs Below PL",0,"CBG"
"371010411041","pct_w_bach",0.329473074696005,"Poverty + Education","Bachelor's +",32.9,"CBG"
"371010409031","pct_male",0.469306930693069,"Sex","Male",46.9,"CBG"
"371010409031","pct_female",0.530693069306931,"Sex","Female",53.1,"CBG"
"371010409031","pct_asian",0.0178217821782178,"Race","Asian",1.8,"CBG"
"371010409031","pct_black",0.17029702970297,"Race","Black",17,"CBG"
"371010409031","pct_hispanic",0.0613861386138614,"Race","Hisp.",6.1,"CBG"
"371010409031","pct_native",0.0118811881188119,"Race","Native American",1.2,"CBG"
"371010409031","pct_other",0.0138613861386139,"Race","Other",1.4,"CBG"
"371010409031","pct_white",0.724752475247525,"Race","White",72.5,"CBG"
"371010409031","pct_65_74",0.75049504950495,"Age","65-74",75,"CBG"
"371010409031","pct_75_84",0.203960396039604,"Age","75-64",20.4,"CBG"
"371010409031","pct_85_pl",0.0455445544554455,"Age","85+",4.6,"CBG"
"371010409031","pct_below_pl",0.289867841409692,"Poverty + Education","HHs Below PL",29,"CBG"
"371010409031","pct_w_bach",0.225750577367206,"Poverty + Education","Bachelor's +",22.6,"CBG"
"371010402074","pct_male",0.461009174311927,"Sex","Male",46.1,"CBG"
"371010402074","pct_female",0.538990825688073,"Sex","Female",53.9,"CBG"
"371010402074","pct_asian",0.0206422018348624,"Race","Asian",2.1,"CBG"
"371010402074","pct_black",0.137614678899083,"Race","Black",13.8,"CBG"
"371010402074","pct_hispanic",0.0389908256880734,"Race","Hisp.",3.9,"CBG"
"371010402074","pct_native",0.00229357798165138,"Race","Native American",0.2,"CBG"
"371010402074","pct_other",0.0206422018348624,"Race","Other",2.1,"CBG"
"371010402074","pct_white",0.779816513761468,"Race","White",78,"CBG"
"371010402074","pct_65_74",0.674311926605505,"Age","65-74",67.4,"CBG"
"371010402074","pct_75_84",0.286697247706422,"Age","75-64",28.7,"CBG"
"371010402074","pct_85_pl",0.0389908256880734,"Age","85+",3.9,"CBG"
"371010402074","pct_below_pl",0,"Poverty + Education","HHs Below PL",0,"CBG"
"371010402074","pct_w_bach",0.450769230769231,"Poverty + Education","Bachelor's +",45.1,"CBG"
"371010403041","pct_male",0.504201680672269,"Sex","Male",50.4,"CBG"
"371010403041","pct_female",0.495798319327731,"Sex","Female",49.6,"CBG"
"371010403041","pct_asian",0,"Race","Asian",0,"CBG"
"371010403041","pct_black",0.172268907563025,"Race","Black",17.2,"CBG"
"371010403041","pct_hispanic",0.0378151260504202,"Race","Hisp.",3.8,"CBG"
"371010403041","pct_native",0,"Race","Native American",0,"CBG"
"371010403041","pct_other",0.0210084033613445,"Race","Other",2.1,"CBG"
"371010403041","pct_white",0.76890756302521,"Race","White",76.9,"CBG"
"371010403041","pct_65_74",0.609243697478992,"Age","65-74",60.9,"CBG"
"371010403041","pct_75_84",0.298319327731092,"Age","75-64",29.8,"CBG"
"371010403041","pct_85_pl",0.092436974789916,"Age","85+",9.2,"CBG"
"371010403041","pct_below_pl",0.12573673870334,"Poverty + Education","HHs Below PL",12.6,"CBG"
"371010403041","pct_w_bach",0.168599464763604,"Poverty + Education","Bachelor's +",16.9,"CBG"
"371010403042","pct_male",0.398692810457516,"Sex","Male",39.9,"CBG"
"371010403042","pct_female",0.601307189542484,"Sex","Female",60.1,"CBG"
"371010403042","pct_asian",0,"Race","Asian",0,"CBG"
"371010403042","pct_black",0.411764705882353,"Race","Black",41.2,"CBG"
"371010403042","pct_hispanic",0.0130718954248366,"Race","Hisp.",1.3,"CBG"
"371010403042","pct_native",0.0196078431372549,"Race","Native American",2,"CBG"
"371010403042","pct_other",0.0065359477124183,"Race","Other",0.7,"CBG"
"371010403042","pct_white",0.549019607843137,"Race","White",54.9,"CBG"
"371010403042","pct_65_74",0.633986928104575,"Age","65-74",63.4,"CBG"
"371010403042","pct_75_84",0.26797385620915,"Age","75-64",26.8,"CBG"
"371010403042","pct_85_pl",0.0980392156862745,"Age","85+",9.8,"CBG"
"371010403042","pct_below_pl",0.0613333333333333,"Poverty + Education","HHs Below PL",6.1,"CBG"
"371010403042","pct_w_bach",0.105990783410138,"Poverty + Education","Bachelor's +",10.6,"CBG"
"371010409041","pct_male",0.511848341232227,"Sex","Male",51.2,"CBG"
"371010409041","pct_female",0.488151658767773,"Sex","Female",48.8,"CBG"
"371010409041","pct_asian",0.00947867298578199,"Race","Asian",0.9,"CBG"
"371010409041","pct_black",0.274881516587678,"Race","Black",27.5,"CBG"
"371010409041","pct_hispanic",0.0521327014218009,"Race","Hisp.",5.2,"CBG"
"371010409041","pct_native",0.00947867298578199,"Race","Native American",0.9,"CBG"
"371010409041","pct_other",0.004739336492891,"Race","Other",0.5,"CBG"
"371010409041","pct_white",0.649289099526066,"Race","White",64.9,"CBG"
"371010409041","pct_65_74",0.672985781990521,"Age","65-74",67.3,"CBG"
"371010409041","pct_75_84",0.265402843601896,"Age","75-64",26.5,"CBG"
"371010409041","pct_85_pl",0.0616113744075829,"Age","85+",6.2,"CBG"
"371010409041","pct_below_pl",0.130097087378641,"Poverty + Education","HHs Below PL",13,"CBG"
"371010409041","pct_w_bach",0.111111111111111,"Poverty + Education","Bachelor's +",11.1,"CBG"
"371010403034","pct_male",0.464646464646465,"Sex","Male",46.5,"CBG"
"371010403034","pct_female",0.535353535353535,"Sex","Female",53.5,"CBG"
"371010403034","pct_asian",0,"Race","Asian",0,"CBG"
"371010403034","pct_black",0.161616161616162,"Race","Black",16.2,"CBG"
"371010403034","pct_hispanic",0.151515151515152,"Race","Hisp.",15.2,"CBG"
"371010403034","pct_native",0.0202020202020202,"Race","Native American",2,"CBG"
"371010403034","pct_other",0.0202020202020202,"Race","Other",2,"CBG"
"371010403034","pct_white",0.646464646464647,"Race","White",64.6,"CBG"
"371010403034","pct_65_74",0.636363636363636,"Age","65-74",63.6,"CBG"
"371010403034","pct_75_84",0.313131313131313,"Age","75-64",31.3,"CBG"
"371010403034","pct_85_pl",0.0505050505050505,"Age","85+",5.1,"CBG"
"371010403034","pct_below_pl",0.0808823529411765,"Poverty + Education","HHs Below PL",8.1,"CBG"
"371010403034","pct_w_bach",0.0227272727272727,"Poverty + Education","Bachelor's +",2.3,"CBG"
"371010403032","pct_male",0.379310344827586,"Sex","Male",37.9,"CBG"
"371010403032","pct_female",0.620689655172414,"Sex","Female",62.1,"CBG"
"371010403032","pct_asian",0,"Race","Asian",0,"CBG"
"371010403032","pct_black",0.344827586206897,"Race","Black",34.5,"CBG"
"371010403032","pct_hispanic",0.206896551724138,"Race","Hisp.",20.7,"CBG"
"371010403032","pct_native",0.0344827586206897,"Race","Native American",3.4,"CBG"
"371010403032","pct_other",0.0689655172413793,"Race","Other",6.9,"CBG"
"371010403032","pct_white",0.344827586206897,"Race","White",34.5,"CBG"
"371010403032","pct_65_74",0.758620689655172,"Age","65-74",75.9,"CBG"
"371010403032","pct_75_84",0.137931034482759,"Age","75-64",13.8,"CBG"
"371010403032","pct_85_pl",0.103448275862069,"Age","85+",10.3,"CBG"
"371010403032","pct_below_pl",0.135135135135135,"Poverty + Education","HHs Below PL",13.5,"CBG"
"371010403032","pct_w_bach",0.0787172011661808,"Poverty + Education","Bachelor's +",7.9,"CBG"
"371010402093","pct_male",0.488549618320611,"Sex","Male",48.9,"CBG"
"371010402093","pct_female",0.511450381679389,"Sex","Female",51.1,"CBG"
"371010402093","pct_asian",0.0152671755725191,"Race","Asian",1.5,"CBG"
"371010402093","pct_black",0.0916030534351145,"Race","Black",9.2,"CBG"
"371010402093","pct_hispanic",0.0763358778625954,"Race","Hisp.",7.6,"CBG"
"371010402093","pct_native",0,"Race","Native American",0,"CBG"
"371010402093","pct_other",0.0229007633587786,"Race","Other",2.3,"CBG"
"371010402093","pct_white",0.793893129770992,"Race","White",79.4,"CBG"
"371010402093","pct_65_74",0.67175572519084,"Age","65-74",67.2,"CBG"
"371010402093","pct_75_84",0.236641221374046,"Age","75-64",23.7,"CBG"
"371010402093","pct_85_pl",0.0916030534351145,"Age","85+",9.2,"CBG"
"371010402093","pct_below_pl",0,"Poverty + Education","HHs Below PL",0,"CBG"
"371010402093","pct_w_bach",0.0677290836653386,"Poverty + Education","Bachelor's +",6.8,"CBG"
"371010412061","pct_male",0.45,"Sex","Male",45,"CBG"
"371010412061","pct_female",0.55,"Sex","Female",55,"CBG"
"371010412061","pct_asian",0,"Race","Asian",0,"CBG"
"371010412061","pct_black",0.14,"Race","Black",14,"CBG"
"371010412061","pct_hispanic",0.035,"Race","Hisp.",3.5,"CBG"
"371010412061","pct_native",0,"Race","Native American",0,"CBG"
"371010412061","pct_other",0.005,"Race","Other",0.5,"CBG"
"371010412061","pct_white",0.82,"Race","White",82,"CBG"
"371010412061","pct_65_74",0.575,"Age","65-74",57.5,"CBG"
"371010412061","pct_75_84",0.36,"Age","75-64",36,"CBG"
"371010412061","pct_85_pl",0.065,"Age","85+",6.5,"CBG"
"371010412061","pct_below_pl",0.31095406360424,"Poverty + Education","HHs Below PL",31.1,"CBG"
"371010412061","pct_w_bach",0.139891696750903,"Poverty + Education","Bachelor's +",14,"CBG"
"371010415054","pct_male",0.449275362318841,"Sex","Male",44.9,"CBG"
"371010415054","pct_female",0.550724637681159,"Sex","Female",55.1,"CBG"
"371010415054","pct_asian",0,"Race","Asian",0,"CBG"
"371010415054","pct_black",0.0434782608695652,"Race","Black",4.3,"CBG"
"371010415054","pct_hispanic",0.0144927536231884,"Race","Hisp.",1.4,"CBG"
"371010415054","pct_native",0,"Race","Native American",0,"CBG"
"371010415054","pct_other",0.0144927536231884,"Race","Other",1.4,"CBG"
"371010415054","pct_white",0.927536231884058,"Race","White",92.8,"CBG"
"371010415054","pct_65_74",0.681159420289855,"Age","65-74",68.1,"CBG"
"371010415054","pct_75_84",0.282608695652174,"Age","75-64",28.3,"CBG"
"371010415054","pct_85_pl",0.036231884057971,"Age","85+",3.6,"CBG"
"371010415054","pct_below_pl",0.213675213675214,"Poverty + Education","HHs Below PL",21.4,"CBG"
"371010415054","pct_w_bach",0.0582750582750583,"Poverty + Education","Bachelor's +",5.8,"CBG"
"371010412041","pct_male",0.444444444444444,"Sex","Male",44.4,"CBG"
"371010412041","pct_female",0.555555555555556,"Sex","Female",55.6,"CBG"
"371010412041","pct_asian",0.0111111111111111,"Race","Asian",1.1,"CBG"
"371010412041","pct_black",0.0222222222222222,"Race","Black",2.2,"CBG"
"371010412041","pct_hispanic",0.0333333333333333,"Race","Hisp.",3.3,"CBG"
"371010412041","pct_native",0,"Race","Native American",0,"CBG"
"371010412041","pct_other",0.0222222222222222,"Race","Other",2.2,"CBG"
"371010412041","pct_white",0.911111111111111,"Race","White",91.1,"CBG"
"371010412041","pct_65_74",0.688888888888889,"Age","65-74",68.9,"CBG"
"371010412041","pct_75_84",0.222222222222222,"Age","75-64",22.2,"CBG"
"371010412041","pct_85_pl",0.0888888888888889,"Age","85+",8.9,"CBG"
"371010412041","pct_below_pl",0.133333333333333,"Poverty + Education","HHs Below PL",13.3,"CBG"
"371010412041","pct_w_bach",0.0900473933649289,"Poverty + Education","Bachelor's +",9,"CBG"
"371010412052","pct_male",0.442708333333333,"Sex","Male",44.3,"CBG"
"371010412052","pct_female",0.557291666666667,"Sex","Female",55.7,"CBG"
"371010412052","pct_asian",0,"Race","Asian",0,"CBG"
"371010412052","pct_black",0.166666666666667,"Race","Black",16.7,"CBG"
"371010412052","pct_hispanic",0.03125,"Race","Hisp.",3.1,"CBG"
"371010412052","pct_native",0.00520833333333333,"Race","Native American",0.5,"CBG"
"371010412052","pct_other",0.00520833333333333,"Race","Other",0.5,"CBG"
"371010412052","pct_white",0.791666666666667,"Race","White",79.2,"CBG"
"371010412052","pct_65_74",0.682291666666667,"Age","65-74",68.2,"CBG"
"371010412052","pct_75_84",0.1875,"Age","75-64",18.8,"CBG"
"371010412052","pct_85_pl",0.130208333333333,"Age","85+",13,"CBG"
"371010412052","pct_below_pl",0.122199592668024,"Poverty + Education","HHs Below PL",12.2,"CBG"
"371010412052","pct_w_bach",0.190249702734839,"Poverty + Education","Bachelor's +",19,"CBG"
"371010414012","pct_male",0.466165413533835,"Sex","Male",46.6,"CBG"
"371010414012","pct_female",0.533834586466165,"Sex","Female",53.4,"CBG"
"371010414012","pct_asian",0,"Race","Asian",0,"CBG"
"371010414012","pct_black",0.0150375939849624,"Race","Black",1.5,"CBG"
"371010414012","pct_hispanic",0.0225563909774436,"Race","Hisp.",2.3,"CBG"
"371010414012","pct_native",0,"Race","Native American",0,"CBG"
"371010414012","pct_other",0.0075187969924812,"Race","Other",0.8,"CBG"
"371010414012","pct_white",0.954887218045113,"Race","White",95.5,"CBG"
"371010414012","pct_65_74",0.661654135338346,"Age","65-74",66.2,"CBG"
"371010414012","pct_75_84",0.270676691729323,"Age","75-64",27.1,"CBG"
"371010414012","pct_85_pl",0.0676691729323308,"Age","85+",6.8,"CBG"
"371010414012","pct_below_pl",0,"Poverty + Education","HHs Below PL",0,"CBG"
"371010414012","pct_w_bach",0.0230664857530529,"Poverty + Education","Bachelor's +",2.3,"CBG"
"371010412042","pct_male",0.45985401459854,"Sex","Male",46,"CBG"
"371010412042","pct_female",0.54014598540146,"Sex","Female",54,"CBG"
"371010412042","pct_asian",0.0145985401459854,"Race","Asian",1.5,"CBG"
"371010412042","pct_black",0.0948905109489051,"Race","Black",9.5,"CBG"
"371010412042","pct_hispanic",0.0437956204379562,"Race","Hisp.",4.4,"CBG"
"371010412042","pct_native",0.0072992700729927,"Race","Native American",0.7,"CBG"
"371010412042","pct_other",0.0291970802919708,"Race","Other",2.9,"CBG"
"371010412042","pct_white",0.81021897810219,"Race","White",81,"CBG"
"371010412042","pct_65_74",0.656934306569343,"Age","65-74",65.7,"CBG"
"371010412042","pct_75_84",0.240875912408759,"Age","75-64",24.1,"CBG"
"371010412042","pct_85_pl",0.102189781021898,"Age","85+",10.2,"CBG"
"371010412042","pct_below_pl",0.0101010101010101,"Poverty + Education","HHs Below PL",1,"CBG"
"371010412042","pct_w_bach",0.0698924731182796,"Poverty + Education","Bachelor's +",7,"CBG"
"371010414011","pct_male",0.404669260700389,"Sex","Male",40.5,"CBG"
"371010414011","pct_female",0.595330739299611,"Sex","Female",59.5,"CBG"
"371010414011","pct_asian",0,"Race","Asian",0,"CBG"
"371010414011","pct_black",0.0739299610894942,"Race","Black",7.4,"CBG"
"371010414011","pct_hispanic",0.0194552529182879,"Race","Hisp.",1.9,"CBG"
"371010414011","pct_native",0.00389105058365759,"Race","Native American",0.4,"CBG"
"371010414011","pct_other",0.00778210116731518,"Race","Other",0.8,"CBG"
"371010414011","pct_white",0.894941634241245,"Race","White",89.5,"CBG"
"371010414011","pct_65_74",0.587548638132296,"Age","65-74",58.8,"CBG"
"371010414011","pct_75_84",0.346303501945525,"Age","75-64",34.6,"CBG"
"371010414011","pct_85_pl",0.066147859922179,"Age","85+",6.6,"CBG"
"371010414011","pct_below_pl",0.218373493975904,"Poverty + Education","HHs Below PL",21.8,"CBG"
"371010414011","pct_w_bach",0.153788447111778,"Poverty + Education","Bachelor's +",15.4,"CBG"
"371010412032","pct_male",0.468253968253968,"Sex","Male",46.8,"CBG"
"371010412032","pct_female",0.531746031746032,"Sex","Female",53.2,"CBG"
"371010412032","pct_asian",0,"Race","Asian",0,"CBG"
"371010412032","pct_black",0.00793650793650794,"Race","Black",0.8,"CBG"
"371010412032","pct_hispanic",0.0317460317460317,"Race","Hisp.",3.2,"CBG"
"371010412032","pct_native",0.00793650793650794,"Race","Native American",0.8,"CBG"
"371010412032","pct_other",0.0238095238095238,"Race","Other",2.4,"CBG"
"371010412032","pct_white",0.928571428571429,"Race","White",92.9,"CBG"
"371010412032","pct_65_74",0.674603174603175,"Age","65-74",67.5,"CBG"
"371010412032","pct_75_84",0.261904761904762,"Age","75-64",26.2,"CBG"
"371010412032","pct_85_pl",0.0634920634920635,"Age","85+",6.3,"CBG"
"371010412032","pct_below_pl",0.0544554455445545,"Poverty + Education","HHs Below PL",5.4,"CBG"
"371010412032","pct_w_bach",0.107142857142857,"Poverty + Education","Bachelor's +",10.7,"CBG"
"371010412031","pct_male",0.531073446327684,"Sex","Male",53.1,"CBG"
"371010412031","pct_female",0.468926553672316,"Sex","Female",46.9,"CBG"
"371010412031","pct_asian",0,"Race","Asian",0,"CBG"
"371010412031","pct_black",0.0282485875706215,"Race","Black",2.8,"CBG"
"371010412031","pct_hispanic",0.0564971751412429,"Race","Hisp.",5.6,"CBG"
"371010412031","pct_native",0.0225988700564972,"Race","Native American",2.3,"CBG"
"371010412031","pct_other",0.0225988700564972,"Race","Other",2.3,"CBG"
"371010412031","pct_white",0.870056497175141,"Race","White",87,"CBG"
"371010412031","pct_65_74",0.621468926553672,"Age","65-74",62.1,"CBG"
"371010412031","pct_75_84",0.310734463276836,"Age","75-64",31.1,"CBG"
"371010412031","pct_85_pl",0.0677966101694915,"Age","85+",6.8,"CBG"
"371010412031","pct_below_pl",0.114583333333333,"Poverty + Education","HHs Below PL",11.5,"CBG"
"371010412031","pct_w_bach",0.0769230769230769,"Poverty + Education","Bachelor's +",7.7,"CBG"
"371010412051","pct_male",0.384615384615385,"Sex","Male",38.5,"CBG"
"371010412051","pct_female",0.615384615384615,"Sex","Female",61.5,"CBG"
"371010412051","pct_asian",0,"Race","Asian",0,"CBG"
"371010412051","pct_black",0.118343195266272,"Race","Black",11.8,"CBG"
"371010412051","pct_hispanic",0.029585798816568,"Race","Hisp.",3,"CBG"
"371010412051","pct_native",0,"Race","Native American",0,"CBG"
"371010412051","pct_other",0.00887573964497041,"Race","Other",0.9,"CBG"
"371010412051","pct_white",0.843195266272189,"Race","White",84.3,"CBG"
"371010412051","pct_65_74",0.556213017751479,"Age","65-74",55.6,"CBG"
"371010412051","pct_75_84",0.35207100591716,"Age","75-64",35.2,"CBG"
"371010412051","pct_85_pl",0.0917159763313609,"Age","85+",9.2,"CBG"
"371010412051","pct_below_pl",0.252442996742671,"Poverty + Education","HHs Below PL",25.2,"CBG"
"371010412051","pct_w_bach",0.108885017421603,"Poverty + Education","Bachelor's +",10.9,"CBG"
"371010412062","pct_male",0.451263537906137,"Sex","Male",45.1,"CBG"
"371010412062","pct_female",0.548736462093863,"Sex","Female",54.9,"CBG"
"371010412062","pct_asian",0,"Race","Asian",0,"CBG"
"371010412062","pct_black",0.0685920577617329,"Race","Black",6.9,"CBG"
"371010412062","pct_hispanic",0.0252707581227437,"Race","Hisp.",2.5,"CBG"
"371010412062","pct_native",0,"Race","Native American",0,"CBG"
"371010412062","pct_other",0.0108303249097473,"Race","Other",1.1,"CBG"
"371010412062","pct_white",0.895306859205776,"Race","White",89.5,"CBG"
"371010412062","pct_65_74",0.592057761732852,"Age","65-74",59.2,"CBG"
"371010412062","pct_75_84",0.277978339350181,"Age","75-64",27.8,"CBG"
"371010412062","pct_85_pl",0.129963898916967,"Age","85+",13,"CBG"
"371010412062","pct_below_pl",0.0300157977883096,"Poverty + Education","HHs Below PL",3,"CBG"
"371010412062","pct_w_bach",0.43213058419244,"Poverty + Education","Bachelor's +",43.2,"CBG"
"371010415051","pct_male",0.46448087431694,"Sex","Male",46.4,"CBG"
"371010415051","pct_female",0.53551912568306,"Sex","Female",53.6,"CBG"
"371010415051","pct_asian",0.00546448087431694,"Race","Asian",0.5,"CBG"
"371010415051","pct_black",0.0327868852459016,"Race","Black",3.3,"CBG"
